"Date","Price","Open","High","Low","Vol.","Change %"
"03/28/2018","1,064.56","1,075.13","1,075.61","1,063.18","","-0.98%"
"03/27/2018","1,075.13","1,075.59","1,076.81","1,067.97","","-0.05%"
"03/26/2018","1,075.69","1,084.30","1,084.55","1,075.19","","-0.75%"
"03/23/2018","1,083.87","1,081.21","1,086.53","1,076.39","","0.25%"
"03/22/2018","1,081.21","1,065.15","1,081.79","1,064.71","","1.54%"
"03/21/2018","1,064.76","1,071.52","1,073.56","1,064.02","","-0.67%"
"03/20/2018","1,071.91","1,073.49","1,074.20","1,068.37","","-0.15%"
"03/19/2018","1,073.49","1,070.54","1,074.81","1,069.66","","0.28%"
"03/16/2018","1,070.53","1,069.77","1,072.60","1,065.40","","0.07%"
"03/15/2018","1,069.78","1,064.56","1,070.46","1,062.95","","0.49%"
"03/14/2018","1,064.55","1,066.87","1,069.60","1,061.61","","-0.22%"
"03/13/2018","1,066.88","1,065.03","1,068.90","1,062.10","","0.17%"
"03/12/2018","1,065.02","1,065.19","1,068.05","1,063.39","","-0.03%"
"03/09/2018","1,065.38","1,074.11","1,074.57","1,065.08","","-0.81%"
"03/08/2018","1,074.11","1,067.43","1,076.05","1,066.80","","0.63%"
"03/07/2018","1,067.43","1,063.96","1,071.49","1,063.80","","0.33%"
"03/06/2018","1,063.96","1,077.67","1,078.98","1,060.47","","-1.27%"
"03/05/2018","1,077.67","1,079.59","1,083.49","1,076.81","","-0.19%"
"03/02/2018","1,079.69","1,082.84","1,085.84","1,077.04","","-0.29%"
"03/01/2018","1,082.84","1,085.21","1,088.58","1,080.98","","-0.22%"
"02/28/2018","1,085.21","1,081.45","1,085.38","1,079.43","","0.35%"
"02/27/2018","1,081.45","1,070.67","1,081.91","1,068.80","","1.01%"
"02/26/2018","1,070.67","1,076.99","1,078.11","1,069.33","","-0.59%"
"02/23/2018","1,077.00","1,080.72","1,082.40","1,075.52","","-0.34%"
"02/22/2018","1,080.72","1,076.01","1,086.40","1,075.75","","0.44%"
"02/21/2018","1,076.02","1,074.91","1,078.11","1,070.93","","0.10%"
"02/20/2018","1,074.91","1,067.41","1,075.95","1,067.33","","0.70%"
"02/19/2018","1,067.41","1,066.61","1,070.61","1,065.76","","0.02%"
"02/16/2018","1,067.19","1,064.04","1,069.39","1,061.86","","0.29%"
"02/15/2018","1,064.14","1,070.91","1,073.29","1,063.05","","-0.63%"
"02/14/2018","1,070.91","1,085.06","1,086.34","1,070.57","","-1.30%"
"02/13/2018","1,085.05","1,082.61","1,087.57","1,080.65","","0.23%"
"02/12/2018","1,082.60","1,084.61","1,087.07","1,081.90","","-0.28%"
"02/09/2018","1,085.67","1,097.58","1,098.40","1,084.90","","-1.09%"
"02/08/2018","1,097.58","1,090.24","1,098.93","1,085.58","","0.67%"
"02/07/2018","1,090.24","1,080.06","1,090.57","1,079.52","","0.94%"
"02/06/2018","1,080.06","1,095.13","1,099.40","1,078.72","","-1.35%"
"02/05/2018","1,094.84","1,089.65","1,095.04","1,085.45","","0.45%"
"02/02/2018","1,089.95","1,071.10","1,090.58","1,070.42","","1.78%"
"02/01/2018","1,070.94","1,070.12","1,074.90","1,068.72","","0.08%"
"01/31/2018","1,070.08","1,073.23","1,074.80","1,064.99","","-0.29%"
"01/30/2018","1,073.23","1,070.95","1,075.63","1,068.54","","0.21%"
"01/29/2018","1,070.95","1,064.50","1,073.01","1,062.50","","0.59%"
"01/26/2018","1,064.67","1,066.47","1,067.60","1,061.00","","-0.13%"
"01/25/2018","1,066.06","1,064.57","1,067.20","1,055.97","","0.10%"
"01/24/2018","1,064.98","1,073.89","1,074.00","1,062.21","","-0.83%"
"01/23/2018","1,073.89","1,069.40","1,078.20","1,066.90","","0.42%"
"01/22/2018","1,069.40","1,067.66","1,071.81","1,066.52","","0.16%"
"01/19/2018","1,067.66","1,070.18","1,071.26","1,063.97","","-0.28%"
"01/18/2018","1,070.69","1,067.36","1,072.50","1,066.97","","0.31%"
"01/17/2018","1,067.36","1,064.65","1,070.93","1,062.87","","0.25%"
"01/16/2018","1,064.65","1,063.43","1,067.71","1,062.12","","0.11%"
"01/15/2018","1,063.43","1,056.65","1,065.50","1,055.67","","0.32%"
"01/12/2018","1,059.99","1,065.58","1,067.39","1,059.78","","-0.52%"
"01/11/2018","1,065.58","1,070.14","1,074.20","1,063.12","","-0.43%"
"01/10/2018","1,070.14","1,071.97","1,073.70","1,066.15","","-0.17%"
"01/09/2018","1,071.97","1,068.87","1,073.95","1,065.62","","0.29%"
"01/08/2018","1,068.86","1,062.21","1,070.70","1,059.44","","0.64%"
"01/05/2018","1,062.09","1,061.83","1,064.06","1,060.20","","-0.02%"
"01/04/2018","1,062.28","1,065.13","1,069.31","1,061.53","","-0.24%"
"01/03/2018","1,064.80","1,062.88","1,068.16","1,062.48","","0.15%"
"01/02/2018","1,063.21","1,066.60","1,068.51","1,059.97","","-0.32%"
"01/01/2018","1,066.60","1,067.38","1,067.80","1,065.61","","-0.07%"
"12/29/2017","1,067.38","1,070.26","1,071.10","1,063.94","","-0.27%"
"12/28/2017","1,070.26","1,075.22","1,076.90","1,068.15","","-0.46%"
"12/27/2017","1,075.22","1,076.12","1,076.90","1,072.98","","-0.08%"
"12/26/2017","1,076.12","1,076.56","1,079.30","1,074.34","","-0.04%"
"12/25/2017","1,076.56","1,077.72","1,080.39","1,073.76","","-0.11%"
"12/22/2017","1,077.74","1,080.54","1,081.90","1,076.15","","-0.26%"
"12/21/2017","1,080.54","1,080.56","1,083.60","1,078.33","","0.00%"
"12/20/2017","1,080.56","1,085.67","1,087.20","1,078.42","","-0.47%"
"12/19/2017","1,085.67","1,086.07","1,089.51","1,082.41","","-0.03%"
"12/18/2017","1,086.05","1,088.96","1,092.20","1,084.55","","-0.27%"
"12/15/2017","1,088.95","1,089.22","1,092.11","1,086.59","","-0.02%"
"12/14/2017","1,089.22","1,084.55","1,091.13","1,084.32","","0.43%"
"12/13/2017","1,084.56","1,092.89","1,095.31","1,083.76","","-0.76%"
"12/12/2017","1,092.89","1,088.84","1,093.99","1,087.80","","0.37%"
"12/11/2017","1,088.84","1,092.85","1,094.60","1,086.14","","-0.37%"
"12/08/2017","1,092.85","1,093.60","1,096.90","1,091.07","","-0.07%"
"12/07/2017","1,093.60","1,093.99","1,097.00","1,090.63","","-0.04%"
"12/06/2017","1,093.99","1,087.60","1,097.28","1,086.10","","0.59%"
"12/05/2017","1,087.62","1,086.29","1,089.00","1,082.23","","0.12%"
"12/04/2017","1,086.30","1,083.44","1,090.90","1,083.32","","0.26%"
"12/01/2017","1,083.47","1,088.13","1,089.70","1,082.21","","-0.43%"
"11/30/2017","1,088.13","1,082.10","1,091.11","1,080.70","","0.56%"
"11/29/2017","1,082.10","1,083.95","1,085.90","1,074.71","","-0.17%"
"11/28/2017","1,083.95","1,091.69","1,091.80","1,078.66","","-0.71%"
"11/27/2017","1,091.69","1,085.62","1,092.26","1,084.56","","0.56%"
"11/24/2017","1,085.62","1,083.99","1,087.90","1,083.46","","0.15%"
"11/23/2017","1,083.99","1,086.07","1,091.51","1,083.45","","-0.19%"
"11/22/2017","1,086.06","1,091.13","1,094.80","1,085.16","","-0.46%"
"11/21/2017","1,091.13","1,097.04","1,100.81","1,087.95","","-0.54%"
"11/20/2017","1,097.04","1,094.33","1,102.31","1,093.57","","0.25%"
"11/17/2017","1,094.32","1,097.18","1,100.41","1,093.45","","-0.26%"
"11/16/2017","1,097.18","1,105.69","1,108.20","1,094.17","","-0.77%"
"11/15/2017","1,105.69","1,115.52","1,117.51","1,102.16","","-0.88%"
"11/14/2017","1,115.52","1,119.89","1,121.51","1,114.03","","-0.39%"
"11/13/2017","1,119.89","1,119.60","1,122.80","1,118.81","","-0.10%"
"11/10/2017","1,120.96","1,119.12","1,121.63","1,115.89","","0.23%"
"11/09/2017","1,118.36","1,114.23","1,121.23","1,112.69","","0.36%"
"11/08/2017","1,114.31","1,113.93","1,116.60","1,112.08","","0.03%"
"11/07/2017","1,113.93","1,112.83","1,116.45","1,110.78","","0.10%"
"11/06/2017","1,112.84","1,115.90","1,119.81","1,110.94","","-0.31%"
"11/03/2017","1,116.29","1,112.35","1,117.83","1,110.90","","0.35%"
"11/02/2017","1,112.35","1,111.51","1,115.50","1,110.21","","0.07%"
"11/01/2017","1,111.52","1,118.42","1,119.90","1,109.35","","-0.62%"
"10/31/2017","1,118.42","1,124.78","1,125.15","1,116.02","","-0.57%"
"10/30/2017","1,124.78","1,125.98","1,127.60","1,123.56","","-0.11%"
"10/27/2017","1,125.97","1,128.76","1,132.70","1,125.19","","-0.25%"
"10/26/2017","1,128.75","1,127.81","1,129.49","1,121.92","","0.08%"
"10/25/2017","1,127.81","1,130.93","1,131.50","1,122.81","","-0.28%"
"10/24/2017","1,130.93","1,130.85","1,131.73","1,127.30","","0.01%"
"10/23/2017","1,130.86","1,132.19","1,135.70","1,129.10","","-0.13%"
"10/20/2017","1,132.31","1,129.01","1,134.50","1,128.45","","0.29%"
"10/19/2017","1,129.01","1,132.87","1,134.80","1,128.37","","-0.34%"
"10/18/2017","1,132.88","1,131.21","1,133.91","1,129.28","","0.15%"
"10/17/2017","1,131.21","1,128.28","1,133.80","1,127.86","","0.26%"
"10/16/2017","1,128.28","1,127.00","1,130.25","1,125.80","","0.14%"
"10/13/2017","1,126.67","1,132.89","1,134.60","1,124.84","","-0.55%"
"10/12/2017","1,132.89","1,132.91","1,137.31","1,130.54","","0.00%"
"10/11/2017","1,132.91","1,135.21","1,138.50","1,130.89","","-0.21%"
"10/10/2017","1,135.31","1,143.81","1,144.01","1,131.57","","-0.74%"
"10/09/2017","1,143.82","1,145.51","1,146.11","1,142.36","","-0.13%"
"10/06/2017","1,145.32","1,142.41","1,145.85","1,141.38","","0.25%"
"10/05/2017","1,142.41","1,142.99","1,144.05","1,137.34","","-0.05%"
"10/04/2017","1,142.99","1,143.24","1,143.91","1,138.35","","-0.02%"
"10/03/2017","1,143.24","1,146.61","1,149.88","1,141.05","","-0.29%"
"10/02/2017","1,146.62","1,145.13","1,148.56","1,144.31","","0.12%"
"09/29/2017","1,145.30","1,146.59","1,147.81","1,141.77","","-0.11%"
"09/28/2017","1,146.58","1,145.75","1,151.65","1,142.80","","0.07%"
"09/27/2017","1,145.76","1,137.62","1,146.06","1,137.12","","0.72%"
"09/26/2017","1,137.62","1,134.80","1,140.68","1,134.66","","0.25%"
"09/25/2017","1,134.80","1,132.91","1,137.43","1,129.43","","0.15%"
"09/22/2017","1,133.13","1,132.77","1,140.51","1,130.20","","0.03%"
"09/21/2017","1,132.76","1,131.79","1,135.76","1,130.90","","0.09%"
"09/20/2017","1,131.79","1,131.18","1,133.96","1,125.57","","0.05%"
"09/19/2017","1,131.18","1,129.85","1,132.60","1,127.90","","0.12%"
"09/18/2017","1,129.86","1,133.76","1,135.56","1,126.02","","-0.30%"
"09/15/2017","1,133.21","1,134.32","1,137.40","1,128.26","","-0.10%"
"09/14/2017","1,134.32","1,132.08","1,136.41","1,131.02","","0.20%"
"09/13/2017","1,132.08","1,128.69","1,133.07","1,125.81","","0.30%"
"09/12/2017","1,128.69","1,130.34","1,131.90","1,126.76","","-0.15%"
"09/11/2017","1,130.34","1,132.05","1,135.08","1,126.80","","-0.14%"
"09/08/2017","1,131.97","1,127.89","1,134.86","1,125.63","","0.36%"
"09/07/2017","1,127.89","1,132.86","1,132.93","1,126.06","","-0.44%"
"09/06/2017","1,132.85","1,132.52","1,137.30","1,130.61","","0.03%"
"09/05/2017","1,132.52","1,133.39","1,134.60","1,128.12","","-0.08%"
"09/04/2017","1,133.39","1,121.71","1,134.70","1,119.46","","1.04%"
"09/01/2017","1,121.69","1,124.86","1,125.76","1,118.32","","-0.28%"
"08/31/2017","1,124.86","1,124.18","1,129.20","1,122.77","","0.06%"
"08/30/2017","1,124.18","1,124.51","1,125.76","1,121.27","","-0.03%"
"08/29/2017","1,124.52","1,118.47","1,129.61","1,118.47","","0.54%"
"08/28/2017","1,118.47","1,121.90","1,122.61","1,118.19","","-0.28%"
"08/25/2017","1,121.60","1,128.23","1,132.40","1,120.41","","-0.59%"
"08/24/2017","1,128.23","1,127.57","1,129.50","1,126.41","","0.06%"
"08/23/2017","1,127.58","1,132.38","1,134.31","1,126.45","","-0.42%"
"08/22/2017","1,132.38","1,138.71","1,139.40","1,132.16","","-0.56%"
"08/21/2017","1,138.71","1,139.75","1,140.70","1,136.80","","-0.09%"
"08/18/2017","1,139.78","1,142.18","1,145.01","1,138.30","","-0.24%"
"08/17/2017","1,142.50","1,135.60","1,142.68","1,134.45","","0.61%"
"08/16/2017","1,135.60","1,135.93","1,144.00","1,134.65","","-0.03%"
"08/15/2017","1,135.93","1,139.41","1,140.15","1,133.27","","-0.31%"
"08/14/2017","1,139.41","1,142.90","1,143.25","1,136.36","","-0.30%"
"08/11/2017","1,142.86","1,144.17","1,149.00","1,141.23","","-0.11%"
"08/10/2017","1,144.17","1,139.40","1,146.61","1,138.02","","0.42%"
"08/09/2017","1,139.40","1,128.99","1,141.16","1,126.37","","0.91%"
"08/08/2017","1,129.18","1,127.15","1,129.67","1,123.90","","0.18%"
"08/07/2017","1,127.15","1,128.65","1,130.10","1,126.41","","-0.14%"
"08/04/2017","1,128.78","1,128.95","1,130.62","1,123.30","","-0.02%"
"08/03/2017","1,128.95","1,122.97","1,130.80","1,122.77","","0.53%"
"08/02/2017","1,122.97","1,121.54","1,126.81","1,120.38","","0.13%"
"08/01/2017","1,121.54","1,119.40","1,123.59","1,115.61","","0.19%"
"07/31/2017","1,119.40","1,124.30","1,126.10","1,118.90","","-0.47%"
"07/28/2017","1,124.69","1,117.36","1,126.12","1,115.90","","0.66%"
"07/27/2017","1,117.35","1,112.60","1,117.99","1,110.90","","0.43%"
"07/26/2017","1,112.60","1,120.01","1,123.30","1,112.15","","-0.66%"
"07/25/2017","1,120.02","1,115.40","1,120.76","1,114.63","","0.41%"
"07/24/2017","1,115.40","1,118.90","1,119.61","1,112.31","","-0.31%"
"07/21/2017","1,118.84","1,121.24","1,124.41","1,116.80","","-0.21%"
"07/20/2017","1,121.24","1,124.59","1,127.57","1,120.95","","-0.30%"
"07/19/2017","1,124.60","1,125.30","1,125.41","1,120.28","","-0.06%"
"07/18/2017","1,125.29","1,128.39","1,131.00","1,122.30","","-0.27%"
"07/17/2017","1,128.39","1,129.01","1,130.81","1,126.31","","-0.06%"
"07/14/2017","1,129.10","1,137.86","1,139.63","1,126.69","","-0.77%"
"07/13/2017","1,137.85","1,138.31","1,140.70","1,134.80","","-0.04%"
"07/12/2017","1,138.32","1,149.17","1,149.61","1,137.36","","-0.94%"
"07/11/2017","1,149.17","1,149.58","1,153.35","1,148.16","","-0.04%"
"07/10/2017","1,149.58","1,153.81","1,154.91","1,148.31","","-0.36%"
"07/07/2017","1,153.74","1,157.25","1,158.75","1,152.76","","-0.30%"
"07/06/2017","1,157.26","1,153.34","1,158.70","1,150.83","","0.34%"
"07/05/2017","1,153.34","1,150.73","1,156.06","1,147.59","","0.23%"
"07/04/2017","1,150.73","1,150.28","1,152.89","1,147.37","","0.04%"
"07/03/2017","1,150.28","1,145.61","1,150.69","1,141.57","","0.42%"
"06/30/2017","1,145.43","1,147.30","1,147.72","1,141.56","","-0.16%"
"06/29/2017","1,147.30","1,138.93","1,149.31","1,138.01","","0.73%"
"06/28/2017","1,138.93","1,140.55","1,146.72","1,138.68","","-0.14%"
"06/27/2017","1,140.56","1,133.52","1,141.42","1,133.43","","0.62%"
"06/26/2017","1,133.52","1,134.65","1,138.40","1,132.11","","-0.12%"
"06/23/2017","1,134.89","1,139.31","1,142.90","1,132.86","","-0.39%"
"06/22/2017","1,139.30","1,143.32","1,144.03","1,138.76","","-0.35%"
"06/21/2017","1,143.32","1,141.93","1,145.46","1,139.58","","0.12%"
"06/20/2017","1,141.93","1,136.78","1,143.53","1,135.34","","0.45%"
"06/19/2017","1,136.78","1,132.56","1,137.86","1,129.01","","0.33%"
"06/16/2017","1,133.08","1,130.84","1,139.01","1,127.80","","0.20%"
"06/15/2017","1,130.84","1,119.93","1,132.59","1,118.81","","0.97%"
"06/14/2017","1,119.93","1,127.73","1,128.31","1,116.30","","-0.69%"
"06/13/2017","1,127.73","1,130.97","1,131.59","1,126.65","","-0.29%"
"06/12/2017","1,130.97","1,125.36","1,133.26","1,123.61","","0.50%"
"06/09/2017","1,125.30","1,121.95","1,126.02","1,119.57","","0.30%"
"06/08/2017","1,121.95","1,124.29","1,128.01","1,121.86","","-0.21%"
"06/07/2017","1,124.28","1,118.07","1,126.00","1,117.93","","0.55%"
"06/06/2017","1,118.08","1,118.32","1,122.54","1,115.49","","-0.02%"
"06/05/2017","1,118.31","1,118.35","1,120.93","1,115.78","","-0.01%"
"06/02/2017","1,118.39","1,122.13","1,124.51","1,117.77","","-0.33%"
"06/01/2017","1,122.13","1,119.65","1,124.22","1,118.40","","0.22%"
"05/31/2017","1,119.65","1,124.49","1,125.16","1,117.56","","-0.43%"
"05/30/2017","1,124.49","1,122.06","1,126.90","1,121.76","","0.22%"
"05/29/2017","1,122.05","1,119.04","1,123.12","1,118.40","","0.29%"
"05/26/2017","1,118.84","1,120.36","1,122.65","1,115.76","","-0.14%"
"05/25/2017","1,120.36","1,119.23","1,122.51","1,116.31","","0.10%"
"05/24/2017","1,119.23","1,125.46","1,128.81","1,118.90","","-0.55%"
"05/23/2017","1,125.46","1,116.03","1,126.47","1,115.40","","0.84%"
"05/22/2017","1,116.04","1,118.15","1,119.90","1,114.48","","-0.14%"
"05/19/2017","1,117.62","1,129.19","1,131.97","1,115.76","","-1.02%"
"05/18/2017","1,129.19","1,123.06","1,134.39","1,122.56","","0.55%"
"05/17/2017","1,123.06","1,116.07","1,123.26","1,115.07","","0.63%"
"05/16/2017","1,116.06","1,118.11","1,120.33","1,113.95","","-0.18%"
"05/15/2017","1,118.12","1,123.37","1,128.04","1,115.64","","-0.47%"
"05/12/2017","1,123.41","1,124.41","1,130.65","1,121.99","","-0.09%"
"05/11/2017","1,124.41","1,132.06","1,134.95","1,123.58","","-0.67%"
"05/10/2017","1,132.05","1,139.15","1,139.53","1,131.47","","-0.62%"
"05/09/2017","1,139.15","1,133.69","1,140.73","1,133.06","","0.48%"
"05/08/2017","1,133.69","1,135.15","1,138.15","1,130.34","","-0.18%"
"05/05/2017","1,135.71","1,135.60","1,142.13","1,135.53","","0.01%"
"05/04/2017","1,135.60","1,133.95","1,137.08","1,129.69","","0.15%"
"05/03/2017","1,133.95","1,129.20","1,134.48","1,128.36","","0.42%"
"05/02/2017","1,129.20","1,137.60","1,137.89","1,127.15","","-0.74%"
"05/01/2017","1,137.60","1,137.74","1,140.08","1,135.51","","-0.02%"
"04/28/2017","1,137.88","1,131.65","1,141.36","1,129.21","","0.55%"
"04/27/2017","1,131.65","1,133.04","1,136.48","1,128.45","","-0.12%"
"04/26/2017","1,133.03","1,128.23","1,137.39","1,121.90","","0.43%"
"04/25/2017","1,128.23","1,134.38","1,137.45","1,124.26","","-0.54%"
"04/24/2017","1,134.38","1,134.71","1,139.79","1,126.08","","-0.02%"
"04/21/2017","1,134.57","1,138.11","1,140.90","1,132.90","","-0.31%"
"04/20/2017","1,138.12","1,143.69","1,145.31","1,135.57","","-0.49%"
"04/19/2017","1,143.69","1,142.64","1,144.65","1,137.81","","0.09%"
"04/18/2017","1,142.64","1,133.01","1,148.82","1,132.49","","0.85%"
"04/17/2017","1,133.02","1,136.34","1,139.62","1,131.41","","-0.30%"
"04/14/2017","1,136.45","1,136.33","1,142.08","1,135.40","","0.01%"
"04/13/2017","1,136.32","1,134.95","1,138.90","1,126.19","","0.12%"
"04/12/2017","1,134.95","1,145.63","1,150.30","1,134.49","","-0.93%"
"04/11/2017","1,145.63","1,143.47","1,150.61","1,141.17","","0.19%"
"04/10/2017","1,143.47","1,137.92","1,144.82","1,136.99","","0.49%"
"04/07/2017","1,137.89","1,131.30","1,140.81","1,130.44","","0.58%"
"04/06/2017","1,131.30","1,128.28","1,135.04","1,126.78","","0.27%"
"04/05/2017","1,128.28","1,125.10","1,129.15","1,121.97","","0.28%"
"04/04/2017","1,125.10","1,117.28","1,127.22","1,116.80","","0.70%"
"04/03/2017","1,117.28","1,116.90","1,119.54","1,112.27","","-0.03%"
"03/31/2017","1,117.65","1,118.60","1,122.68","1,116.14","","-0.08%"
"03/30/2017","1,118.60","1,111.47","1,119.81","1,110.19","","0.64%"
"03/29/2017","1,111.47","1,116.41","1,117.31","1,110.80","","-0.44%"
"03/28/2017","1,116.41","1,111.32","1,117.15","1,110.89","","0.46%"
"03/27/2017","1,111.32","1,117.14","1,117.58","1,106.64","","-0.56%"
"03/24/2017","1,117.56","1,122.68","1,125.61","1,113.49","","-0.46%"
"03/23/2017","1,122.68","1,117.28","1,124.64","1,116.79","","0.48%"
"03/22/2017","1,117.28","1,123.03","1,127.60","1,116.59","","-0.51%"
"03/21/2017","1,123.03","1,114.51","1,124.31","1,114.09","","0.76%"
"03/20/2017","1,114.52","1,129.05","1,131.31","1,112.59","","-1.29%"
"03/17/2017","1,129.04","1,128.82","1,134.14","1,127.39","","0.02%"
"03/16/2017","1,128.82","1,128.62","1,134.70","1,125.86","","0.02%"
"03/15/2017","1,128.62","1,149.97","1,150.84","1,127.60","","-1.86%"
"03/14/2017","1,149.97","1,147.59","1,151.20","1,145.35","","0.17%"
"03/13/2017","1,147.99","1,149.12","1,153.01","1,144.15","","-0.07%"
"03/10/2017","1,148.81","1,160.09","1,162.03","1,148.19","","-0.97%"
"03/09/2017","1,160.10","1,154.80","1,161.45","1,153.10","","0.43%"
"03/08/2017","1,155.19","1,151.08","1,156.88","1,143.67","","0.39%"
"03/07/2017","1,150.67","1,155.15","1,158.11","1,146.19","","-0.39%"
"03/06/2017","1,155.15","1,152.41","1,159.40","1,152.12","","0.25%"
"03/03/2017","1,152.32","1,150.71","1,159.85","1,147.70","","0.14%"
"03/02/2017","1,150.71","1,140.23","1,152.53","1,139.80","","0.92%"
"03/01/2017","1,140.23","1,137.39","1,146.42","1,137.01","","0.21%"
"02/28/2017","1,137.80","1,135.06","1,138.19","1,124.96","","0.28%"
"02/27/2017","1,134.65","1,130.51","1,135.21","1,129.30","","0.37%"
"02/24/2017","1,130.50","1,132.59","1,134.80","1,127.40","","-0.23%"
"02/23/2017","1,133.10","1,138.48","1,142.70","1,129.19","","-0.47%"
"02/22/2017","1,138.48","1,142.89","1,145.83","1,137.69","","-0.39%"
"02/21/2017","1,142.89","1,145.38","1,149.81","1,141.60","","-0.22%"
"02/20/2017","1,145.38","1,150.62","1,151.57","1,144.89","","-0.47%"
"02/17/2017","1,150.78","1,141.99","1,152.68","1,141.49","","0.77%"
"02/16/2017","1,141.99","1,135.28","1,144.04","1,133.74","","0.59%"
"02/15/2017","1,135.28","1,138.89","1,146.01","1,133.19","","-0.32%"
"02/14/2017","1,138.89","1,149.71","1,151.40","1,134.60","","-0.94%"
"02/13/2017","1,149.71","1,146.59","1,155.40","1,146.17","","0.27%"
"02/10/2017","1,146.60","1,151.03","1,155.40","1,145.69","","-0.38%"
"02/09/2017","1,151.02","1,145.20","1,152.28","1,142.92","","0.51%"
"02/08/2017","1,145.20","1,143.39","1,149.56","1,142.16","","0.16%"
"02/07/2017","1,143.39","1,134.60","1,148.48","1,133.19","","0.74%"
"02/06/2017","1,134.99","1,138.77","1,141.01","1,131.51","","-0.31%"
"02/03/2017","1,138.52","1,144.10","1,149.51","1,134.16","","-0.49%"
"02/02/2017","1,144.10","1,153.71","1,155.20","1,137.63","","-0.83%"
"02/01/2017","1,153.71","1,151.65","1,159.40","1,149.89","","0.18%"
"01/31/2017","1,151.65","1,170.71","1,171.11","1,147.99","","-1.63%"
"01/30/2017","1,170.71","1,178.40","1,179.43","1,169.60","","-0.69%"
"01/27/2017","1,178.82","1,171.99","1,180.93","1,170.69","","0.55%"
"01/26/2017","1,172.39","1,163.11","1,173.12","1,156.70","","0.83%"
"01/25/2017","1,162.70","1,170.23","1,170.35","1,161.67","","-0.64%"
"01/24/2017","1,170.23","1,163.23","1,170.77","1,160.77","","0.60%"
"01/23/2017","1,163.23","1,175.36","1,176.01","1,162.80","","-1.03%"
"01/20/2017","1,175.39","1,175.18","1,178.45","1,168.63","","0.02%"
"01/19/2017","1,175.18","1,178.37","1,181.53","1,174.36","","-0.27%"
"01/18/2017","1,178.38","1,160.84","1,178.95","1,160.39","","1.51%"
"01/17/2017","1,160.84","1,183.38","1,188.11","1,160.15","","-1.90%"
"01/16/2017","1,183.38","1,175.06","1,185.55","1,175.05","","0.71%"
"01/13/2017","1,175.00","1,175.91","1,181.40","1,171.77","","-0.08%"
"01/12/2017","1,175.91","1,187.88","1,188.18","1,171.31","","-1.01%"
"01/11/2017","1,187.88","1,201.80","1,203.36","1,184.49","","-1.16%"
"01/10/2017","1,201.80","1,203.36","1,204.26","1,194.09","","-0.13%"
"01/09/2017","1,203.36","1,202.01","1,209.61","1,201.09","","0.11%"
"01/06/2017","1,202.00","1,181.79","1,202.33","1,180.19","","1.68%"
"01/05/2017","1,182.19","1,196.56","1,196.72","1,181.17","","-1.17%"
"01/04/2017","1,196.15","1,206.82","1,210.11","1,194.89","","-0.88%"
"01/03/2017","1,206.82","1,203.93","1,212.81","1,201.39","","0.24%"
"01/02/2017","1,203.93","1,206.85","1,210.70","1,203.19","","-0.28%"
"12/30/2016","1,207.26","1,206.39","1,208.29","1,200.73","","0.07%"
"12/29/2016","1,206.39","1,211.93","1,212.42","1,205.60","","-0.46%"
"12/28/2016","1,211.93","1,207.67","1,215.11","1,205.61","","0.35%"
"12/27/2016","1,207.67","1,200.36","1,209.48","1,199.89","","0.56%"
"12/26/2016","1,200.99","1,200.36","1,202.72","1,198.05","","0.05%"
"12/23/2016","1,200.36","1,205.26","1,206.11","1,199.90","","-0.41%"
"12/22/2016","1,205.26","1,194.19","1,207.76","1,193.60","","0.93%"
"12/21/2016","1,194.19","1,192.21","1,198.26","1,191.76","","0.17%"
"12/20/2016","1,192.21","1,187.69","1,196.56","1,187.56","","0.34%"
"12/19/2016","1,188.14","1,186.89","1,191.98","1,184.16","","0.13%"
"12/16/2016","1,186.58","1,183.39","1,189.38","1,181.15","","0.27%"
"12/15/2016","1,183.39","1,179.72","1,187.89","1,177.56","","0.31%"
"12/14/2016","1,179.72","1,164.30","1,180.90","1,163.18","","1.32%"
"12/13/2016","1,164.30","1,164.73","1,169.70","1,162.35","","-0.04%"
"12/12/2016","1,164.73","1,172.91","1,174.90","1,162.69","","-0.70%"
"12/09/2016","1,172.89","1,162.38","1,175.06","1,162.38","","0.87%"
"12/08/2016","1,162.79","1,158.68","1,166.43","1,157.20","","0.39%"
"12/07/2016","1,158.28","1,171.54","1,173.40","1,157.89","","-1.13%"
"12/06/2016","1,171.54","1,167.15","1,173.40","1,166.38","","0.38%"
"12/05/2016","1,167.15","1,172.70","1,176.63","1,166.17","","-0.01%"
"12/02/2016","1,167.32","1,167.73","1,175.21","1,164.69","","-0.04%"
"12/01/2016","1,167.73","1,177.39","1,179.78","1,166.69","","-0.85%"
"11/30/2016","1,177.80","1,168.15","1,179.45","1,166.65","","0.86%"
"11/29/2016","1,167.76","1,171.89","1,175.06","1,166.73","","-0.35%"
"11/28/2016","1,171.89","1,175.69","1,176.84","1,168.07","","-0.33%"
"11/25/2016","1,175.77","1,182.14","1,183.70","1,174.51","","-0.54%"
"11/24/2016","1,182.14","1,181.49","1,185.51","1,177.25","","0.02%"
"11/23/2016","1,181.89","1,170.47","1,186.11","1,169.06","","1.01%"
"11/22/2016","1,170.08","1,180.19","1,181.02","1,169.49","","-0.86%"
"11/21/2016","1,180.19","1,181.09","1,187.81","1,176.09","","-0.08%"
